feature,pvalue,fold,model
C20orf197,0.010249452458275693,3,RF_max_depth=2_min_samples_leaf=15
SMIM30,0.00010286932660270421,1,RF_max_depth=4_min_samples_leaf=5
INSIG2,0.0001292525720353634,1,RF_max_depth=4_min_samples_leaf=5
LACC1,0.0006541367243495217,1,RF_max_depth=4_min_samples_leaf=5
LIPC-AS1,0.0007968236195139382,1,RF_max_depth=4_min_samples_leaf=5
RPL12P35,0.0008354363742739175,1,RF_max_depth=4_min_samples_leaf=5
NUDT6,0.0010149916319525353,1,RF_max_depth=4_min_samples_leaf=5
PABPC1P4,0.0010491740661967234,1,RF_max_depth=4_min_samples_leaf=5
AL445305.1,0.00113542617923161,1,RF_max_depth=4_min_samples_leaf=5
RPL17P43,0.0012649145443519537,1,RF_max_depth=4_min_samples_leaf=5
APOBEC3C,0.0015910084049127042,1,RF_max_depth=4_min_samples_leaf=5
SDHAF4,0.0018084846615200898,1,RF_max_depth=4_min_samples_leaf=5
MIR181A2,0.0020338905317911792,1,RF_max_depth=4_min_samples_leaf=5
BX248409.1,0.0023807237574048636,1,RF_max_depth=4_min_samples_leaf=5
ARMC10P1,0.003521493724008932,1,RF_max_depth=4_min_samples_leaf=5
SNAPC1,0.0035839687774609427,1,RF_max_depth=4_min_samples_leaf=5
RTL8A,0.0036186528544431182,1,RF_max_depth=4_min_samples_leaf=5
AL590135.1,0.0037535535659967987,1,RF_max_depth=4_min_samples_leaf=5
TMEM14EP,0.0039457191976609044,1,RF_max_depth=4_min_samples_leaf=5
BBS1,0.004341319678965292,1,RF_max_depth=4_min_samples_leaf=5
MILR1,0.004478510684175455,1,RF_max_depth=4_min_samples_leaf=5
AC074276.1,0.004768925197314613,1,RF_max_depth=4_min_samples_leaf=5
RNF2,0.004797891423229959,1,RF_max_depth=4_min_samples_leaf=5
AC008560.1,0.00513833659701623,1,RF_max_depth=4_min_samples_leaf=5
AL139383.1,0.005185256464551958,1,RF_max_depth=4_min_samples_leaf=5
AC022034.3,0.005254584729106388,1,RF_max_depth=4_min_samples_leaf=5
SKA2P1,0.00543230453829942,1,RF_max_depth=4_min_samples_leaf=5
ARL5A,0.005552283360035498,1,RF_max_depth=4_min_samples_leaf=5
YBX3P1,0.005606013825193426,1,RF_max_depth=4_min_samples_leaf=5
ELOCP2,0.0056779822757251665,1,RF_max_depth=4_min_samples_leaf=5
AL162311.2,0.005850433157626164,1,RF_max_depth=4_min_samples_leaf=5
MRPL11,0.005874687898528172,1,RF_max_depth=4_min_samples_leaf=5
AC022905.1,0.006063720304561488,1,RF_max_depth=4_min_samples_leaf=5
HRAS,0.006370751382717891,1,RF_max_depth=4_min_samples_leaf=5
OPN3,0.006410069223270895,1,RF_max_depth=4_min_samples_leaf=5
KRT18P39,0.00645551098263274,1,RF_max_depth=4_min_samples_leaf=5
PHLDA3,0.006706626409753825,1,RF_max_depth=4_min_samples_leaf=5
RPSAP3,0.0067330078651886135,1,RF_max_depth=4_min_samples_leaf=5
PAICSP3,0.006861754686947961,1,RF_max_depth=4_min_samples_leaf=5
TMEM256,0.006926504144053384,1,RF_max_depth=4_min_samples_leaf=5
AC017083.3,0.0070152333097553855,1,RF_max_depth=4_min_samples_leaf=5
UGT1A3,0.007087458322247471,1,RF_max_depth=4_min_samples_leaf=5
HOMER3,0.0072396912471951996,1,RF_max_depth=4_min_samples_leaf=5
AL109840.1,0.007251084172864246,1,RF_max_depth=4_min_samples_leaf=5
EEF1A1P24,0.0073093433205124745,1,RF_max_depth=4_min_samples_leaf=5
AC022210.1,0.007397876830163463,1,RF_max_depth=4_min_samples_leaf=5
AC008429.2,0.007499497786966371,1,RF_max_depth=4_min_samples_leaf=5
AL512844.1,0.007513402306031762,1,RF_max_depth=4_min_samples_leaf=5
RBMS1P1,0.00766615615067527,1,RF_max_depth=4_min_samples_leaf=5
GTSF1,0.007707899998025114,1,RF_max_depth=4_min_samples_leaf=5
UBE2D3P1,0.007919783179455428,1,RF_max_depth=4_min_samples_leaf=5
UBE2V1P9,0.008221462244412983,1,RF_max_depth=4_min_samples_leaf=5
AC129507.1,0.008523535304055259,1,RF_max_depth=4_min_samples_leaf=5
RPS10P27,0.008531868305562698,1,RF_max_depth=4_min_samples_leaf=5
CLEC4D,0.008544735293615253,1,RF_max_depth=4_min_samples_leaf=5
AL513523.1,0.008607298871988307,1,RF_max_depth=4_min_samples_leaf=5
AC009088.4,0.00882612355197248,1,RF_max_depth=4_min_samples_leaf=5
ZNF90P1,0.008937860003170343,1,RF_max_depth=4_min_samples_leaf=5
AC010168.2,0.009071426444159827,1,RF_max_depth=4_min_samples_leaf=5
GPR171,0.009073638760414024,1,RF_max_depth=4_min_samples_leaf=5
AC004899.1,0.009137077713993429,1,RF_max_depth=4_min_samples_leaf=5
RPL10P14,0.009138889657813514,1,RF_max_depth=4_min_samples_leaf=5
LILRB1-AS1,0.009146897509948161,1,RF_max_depth=4_min_samples_leaf=5
AKR1C7P,0.009178592851247381,1,RF_max_depth=4_min_samples_leaf=5
PRRT2,0.009201467057062276,1,RF_max_depth=4_min_samples_leaf=5
PIGF,0.009309526180685892,1,RF_max_depth=4_min_samples_leaf=5
NPM1P40,0.009496736293310099,1,RF_max_depth=4_min_samples_leaf=5
IGHV3-65,0.009736091251037712,1,RF_max_depth=4_min_samples_leaf=5
MPZL1,0.009924129611929653,1,RF_max_depth=4_min_samples_leaf=5
AF131215.4,0.009989476828377208,1,RF_max_depth=4_min_samples_leaf=5
CYP3A51P,0.010034711325914328,1,RF_max_depth=4_min_samples_leaf=5
KRT18P26,0.010117082147218804,1,RF_max_depth=4_min_samples_leaf=5
AL139327.1,0.010268504184793406,1,RF_max_depth=4_min_samples_leaf=5
PHBP20,0.01034683310901623,1,RF_max_depth=4_min_samples_leaf=5
RPL7P37,0.010401887993774884,1,RF_max_depth=4_min_samples_leaf=5
AL512504.1,0.010403202186464235,1,RF_max_depth=4_min_samples_leaf=5
SS18L1,0.010516256141568236,1,RF_max_depth=4_min_samples_leaf=5
SLC35E4,0.010534825909914938,1,RF_max_depth=4_min_samples_leaf=5
SUMO2P8,0.01053836755694113,1,RF_max_depth=4_min_samples_leaf=5
DUSP8P5,0.010662340131669883,1,RF_max_depth=4_min_samples_leaf=5
DDX42,0.010698982146103096,1,RF_max_depth=4_min_samples_leaf=5
EPHB3,0.00020216008569312886,2,RF_max_depth=4_min_samples_leaf=5
HAPLN1,0.0002077859037268803,2,RF_max_depth=4_min_samples_leaf=5
ZIC2,0.0008655155576426821,2,RF_max_depth=4_min_samples_leaf=5
AC004899.1,0.0017786702326716961,2,RF_max_depth=4_min_samples_leaf=5
VAT1L,0.0019750740974676453,2,RF_max_depth=4_min_samples_leaf=5
PPEF1,0.002025033654887702,2,RF_max_depth=4_min_samples_leaf=5
OTX1,0.0021928610899828913,2,RF_max_depth=4_min_samples_leaf=5
LPAR3,0.002237652249739043,2,RF_max_depth=4_min_samples_leaf=5
NRG2,0.0025997267054093357,2,RF_max_depth=4_min_samples_leaf=5
WISP2,0.0027895199328870613,2,RF_max_depth=4_min_samples_leaf=5
OR8K3,0.00279505432625104,2,RF_max_depth=4_min_samples_leaf=5
SCRG1,0.002795878607043699,2,RF_max_depth=4_min_samples_leaf=5
TMEM163,0.0028227941673482928,2,RF_max_depth=4_min_samples_leaf=5
MYLK2,0.003451486598416251,2,RF_max_depth=4_min_samples_leaf=5
AC136759.1,0.003962506071195958,2,RF_max_depth=4_min_samples_leaf=5
NUDT6,0.004130812437188933,2,RF_max_depth=4_min_samples_leaf=5
IGKV6D-41,0.004176927297824215,2,RF_max_depth=4_min_samples_leaf=5
P2RY6,0.004237190783326331,2,RF_max_depth=4_min_samples_leaf=5
KLF8,0.00425370267226031,2,RF_max_depth=4_min_samples_leaf=5
ETV2,0.004599816778930414,2,RF_max_depth=4_min_samples_leaf=5
TMEM151A,0.004634112904720425,2,RF_max_depth=4_min_samples_leaf=5
TMEM178A,0.004677403900430032,2,RF_max_depth=4_min_samples_leaf=5
RIMKLA,0.0047477368986609545,2,RF_max_depth=4_min_samples_leaf=5
PNMA8B,0.004775286637606459,2,RF_max_depth=4_min_samples_leaf=5
SPANXD,0.004807298468310682,2,RF_max_depth=4_min_samples_leaf=5
ZNF280B,0.005075979522394798,2,RF_max_depth=4_min_samples_leaf=5
CYP19A1,0.005367346629079431,2,RF_max_depth=4_min_samples_leaf=5
COL18A1-AS1,0.005414917640201931,2,RF_max_depth=4_min_samples_leaf=5
C1orf109,0.005455381068478397,2,RF_max_depth=4_min_samples_leaf=5
WBP2NL,0.005521271397640486,2,RF_max_depth=4_min_samples_leaf=5
SNAPC1,0.005565864427339267,2,RF_max_depth=4_min_samples_leaf=5
STOML1,0.005739318751235923,2,RF_max_depth=4_min_samples_leaf=5
KCNS1,0.005791790529215793,2,RF_max_depth=4_min_samples_leaf=5
CICP24,0.005979647781128262,2,RF_max_depth=4_min_samples_leaf=5
C8orf86,0.005980726093360388,2,RF_max_depth=4_min_samples_leaf=5
LINC01568,0.006011533544035087,2,RF_max_depth=4_min_samples_leaf=5
EIF6,0.006064796287896167,2,RF_max_depth=4_min_samples_leaf=5
OR5AU1,0.006133940570571551,2,RF_max_depth=4_min_samples_leaf=5
DCAF4L1,0.006233047722148161,2,RF_max_depth=4_min_samples_leaf=5
CU638689.4,0.006286409185403219,2,RF_max_depth=4_min_samples_leaf=5
SCN2B,0.00632371849112273,2,RF_max_depth=4_min_samples_leaf=5
HOXD8,0.006387513171178946,2,RF_max_depth=4_min_samples_leaf=5
ZNF134,0.006390796417246265,2,RF_max_depth=4_min_samples_leaf=5
SPEM1,0.0064867855046391015,2,RF_max_depth=4_min_samples_leaf=5
Mar-01,0.006548836203915336,2,RF_max_depth=4_min_samples_leaf=5
CDC42EP5,0.006688173508904597,2,RF_max_depth=4_min_samples_leaf=5
TRPV6,0.006704986016799588,2,RF_max_depth=4_min_samples_leaf=5
AC079776.1,0.006732589464826087,2,RF_max_depth=4_min_samples_leaf=5
KCNJ1,0.006773569502094389,2,RF_max_depth=4_min_samples_leaf=5
ZNF454,0.006877634549655826,2,RF_max_depth=4_min_samples_leaf=5
SMAD9,0.007200681610969288,2,RF_max_depth=4_min_samples_leaf=5
AC246793.1,0.007227757115185512,2,RF_max_depth=4_min_samples_leaf=5
SLC12A5,0.007251647928320787,2,RF_max_depth=4_min_samples_leaf=5
TMSB4X,0.007285264177571714,2,RF_max_depth=4_min_samples_leaf=5
PHLDA3,0.007296556019442243,2,RF_max_depth=4_min_samples_leaf=5
NFKBIA,0.007311193917680401,2,RF_max_depth=4_min_samples_leaf=5
OXTR,0.0075034565421289775,2,RF_max_depth=4_min_samples_leaf=5
NOS1,0.007605048547018263,2,RF_max_depth=4_min_samples_leaf=5
SPN,0.007614006619646839,2,RF_max_depth=4_min_samples_leaf=5
IGLV8OR8-1,0.0076245826136205315,2,RF_max_depth=4_min_samples_leaf=5
HIST3H2BB,0.007756301900352849,2,RF_max_depth=4_min_samples_leaf=5
POU6F2,0.007791604513004242,2,RF_max_depth=4_min_samples_leaf=5
GALNT8,0.007933636994834499,2,RF_max_depth=4_min_samples_leaf=5
DMBX1,0.008232333197353975,2,RF_max_depth=4_min_samples_leaf=5
EYA2,0.008255392744942075,2,RF_max_depth=4_min_samples_leaf=5
SGSM1,0.008272225273699753,2,RF_max_depth=4_min_samples_leaf=5
NBEAP3,0.008360885470309339,2,RF_max_depth=4_min_samples_leaf=5
AIPL1,0.008429845147418959,2,RF_max_depth=4_min_samples_leaf=5
MAP1LC3C,0.008479328290267736,2,RF_max_depth=4_min_samples_leaf=5
ENPP5,0.008761152061100324,2,RF_max_depth=4_min_samples_leaf=5
GPX6,0.008777054987757025,2,RF_max_depth=4_min_samples_leaf=5
OPRK1,0.008795250384075014,2,RF_max_depth=4_min_samples_leaf=5
SHISAL2A,0.00882904615874712,2,RF_max_depth=4_min_samples_leaf=5
OPRL1,0.008847263161008744,2,RF_max_depth=4_min_samples_leaf=5
AP002380.1,0.009008050221537377,2,RF_max_depth=4_min_samples_leaf=5
CAMK4,0.009014439671612714,2,RF_max_depth=4_min_samples_leaf=5
PADI4,0.009026406270181761,2,RF_max_depth=4_min_samples_leaf=5
FTH1,0.009223919574188244,2,RF_max_depth=4_min_samples_leaf=5
BIK,0.009257839413471226,2,RF_max_depth=4_min_samples_leaf=5
GABRA3,0.009280655190179125,2,RF_max_depth=4_min_samples_leaf=5
RPL10P1,0.0021275929774248223,3,RF_max_depth=4_min_samples_leaf=5
TDGF1,0.0025374581628307587,3,RF_max_depth=4_min_samples_leaf=5
PILRA,0.002626778852519513,3,RF_max_depth=4_min_samples_leaf=5
RPL22P7,0.0027762618133728,3,RF_max_depth=4_min_samples_leaf=5
IKZF5,0.0028237183968203602,3,RF_max_depth=4_min_samples_leaf=5
NPM1P9,0.0029070699709618105,3,RF_max_depth=4_min_samples_leaf=5
OR7D1P,0.0032740515547773448,3,RF_max_depth=4_min_samples_leaf=5
AC023538.1,0.0033082693670804532,3,RF_max_depth=4_min_samples_leaf=5
IGHV3-72,0.003666698014236809,3,RF_max_depth=4_min_samples_leaf=5
GNPDA2,0.004022023704760414,3,RF_max_depth=4_min_samples_leaf=5
TMPRSS11D,0.004050926123390039,3,RF_max_depth=4_min_samples_leaf=5
IL17A,0.004173989547924128,3,RF_max_depth=4_min_samples_leaf=5
NPM1P40,0.00427700258273264,3,RF_max_depth=4_min_samples_leaf=5
TMEM163,0.004291806991288446,3,RF_max_depth=4_min_samples_leaf=5
STEAP1B,0.004499942192736941,3,RF_max_depth=4_min_samples_leaf=5
GABRB1,0.004542070971651766,3,RF_max_depth=4_min_samples_leaf=5
IGHV3OR16-7,0.004632744083484342,3,RF_max_depth=4_min_samples_leaf=5
AKR1C7P,0.00472070820168482,3,RF_max_depth=4_min_samples_leaf=5
CCRL2,0.0048445574920242375,3,RF_max_depth=4_min_samples_leaf=5
TTLL10-AS1,0.0048568458988463015,3,RF_max_depth=4_min_samples_leaf=5
KRBOX1,0.004881103302893692,3,RF_max_depth=4_min_samples_leaf=5
TNFSF4,0.005218339865033611,3,RF_max_depth=4_min_samples_leaf=5
PTRHD1,0.005388569373235419,3,RF_max_depth=4_min_samples_leaf=5
PBK,0.005470913765208948,3,RF_max_depth=4_min_samples_leaf=5
REG1A,0.005544729754438351,3,RF_max_depth=4_min_samples_leaf=5
AL157791.1,0.005649639125400978,3,RF_max_depth=4_min_samples_leaf=5
OR8K3,0.005933331725738306,3,RF_max_depth=4_min_samples_leaf=5
RPS10P27,0.0061056021683903935,3,RF_max_depth=4_min_samples_leaf=5
MEIG1,0.006158201596570906,3,RF_max_depth=4_min_samples_leaf=5
LINC02474,0.006196937849702563,3,RF_max_depth=4_min_samples_leaf=5
AC005336.1,0.006222002605441377,3,RF_max_depth=4_min_samples_leaf=5
AP000708.1,0.006245257834047651,3,RF_max_depth=4_min_samples_leaf=5
HCRTR2,0.006305171651627963,3,RF_max_depth=4_min_samples_leaf=5
MIR181A2,0.006396392025483483,3,RF_max_depth=4_min_samples_leaf=5
IQCA1,0.006691053516474767,3,RF_max_depth=4_min_samples_leaf=5
RPS24P8,0.006708255037874468,3,RF_max_depth=4_min_samples_leaf=5
LACC1,0.00673675681251759,3,RF_max_depth=4_min_samples_leaf=5
AL512625.3,0.007081970619814359,3,RF_max_depth=4_min_samples_leaf=5
TGIF2,0.007099558014083966,3,RF_max_depth=4_min_samples_leaf=5
AP004245.1,0.007378906106744349,3,RF_max_depth=4_min_samples_leaf=5
TSPEAR,0.007411775366567695,3,RF_max_depth=4_min_samples_leaf=5
CUBNP3,0.007470015570729442,3,RF_max_depth=4_min_samples_leaf=5
ATP5MGL,0.007498941678723931,3,RF_max_depth=4_min_samples_leaf=5
RAB20,0.007574662795402021,3,RF_max_depth=4_min_samples_leaf=5
RPL37AP1,0.007628009381841405,3,RF_max_depth=4_min_samples_leaf=5
KDF1,0.00781991605728078,3,RF_max_depth=4_min_samples_leaf=5
KLHL42,0.007823271924225814,3,RF_max_depth=4_min_samples_leaf=5
WDR89,0.008041923491900027,3,RF_max_depth=4_min_samples_leaf=5
OR2AG1,0.008154252655293572,3,RF_max_depth=4_min_samples_leaf=5
CGGBP1,0.008155162864501735,3,RF_max_depth=4_min_samples_leaf=5
AC025459.1,0.00825123285301825,3,RF_max_depth=4_min_samples_leaf=5
AL513523.1,0.008266411547382568,3,RF_max_depth=4_min_samples_leaf=5
GSTA5,0.008340704647273468,3,RF_max_depth=4_min_samples_leaf=5
ZNF695,0.008408492372089342,3,RF_max_depth=4_min_samples_leaf=5
SNCA,0.00859797210221345,3,RF_max_depth=4_min_samples_leaf=5
RBM17P4,0.008725615379581884,3,RF_max_depth=4_min_samples_leaf=5
ZNF281,0.00883751372833807,3,RF_max_depth=4_min_samples_leaf=5
TSGA10,0.00894670148913218,3,RF_max_depth=4_min_samples_leaf=5
OR7E99P,0.008952794583065854,3,RF_max_depth=4_min_samples_leaf=5
PSMA6P2,0.009024638728868273,3,RF_max_depth=4_min_samples_leaf=5
RAP2A,0.00927812503016461,3,RF_max_depth=4_min_samples_leaf=5
EIPR1,0.00929092415431506,3,RF_max_depth=4_min_samples_leaf=5
IGHV3OR16-9,0.009299117921384431,3,RF_max_depth=4_min_samples_leaf=5
SHC3,0.009317791738814222,3,RF_max_depth=4_min_samples_leaf=5
AC090615.1,0.009354076291459294,3,RF_max_depth=4_min_samples_leaf=5
AC074276.1,0.009381165164507663,3,RF_max_depth=4_min_samples_leaf=5
OR10H4,0.00947505353153751,3,RF_max_depth=4_min_samples_leaf=5
CAP1P2,0.009583581345159619,3,RF_max_depth=4_min_samples_leaf=5
SLC9A7P1,0.009628326337290693,3,RF_max_depth=4_min_samples_leaf=5
SHISA3,0.009674962823156968,3,RF_max_depth=4_min_samples_leaf=5
GPX1P2,0.009719079755039916,3,RF_max_depth=4_min_samples_leaf=5
MAP2K7,0.009883439370706466,3,RF_max_depth=4_min_samples_leaf=5
BEX5,0.009958349981444852,3,RF_max_depth=4_min_samples_leaf=5
KRTAP3-2,0.009985041769923639,3,RF_max_depth=4_min_samples_leaf=5
INSIG2,0.010045713542394072,3,RF_max_depth=4_min_samples_leaf=5
POU6F2,0.010073990991910664,3,RF_max_depth=4_min_samples_leaf=5
AC110994.1,0.010096778562826635,3,RF_max_depth=4_min_samples_leaf=5
MRPL35P1,0.010199645785247367,3,RF_max_depth=4_min_samples_leaf=5
RPS27AP1,0.010222750569388758,3,RF_max_depth=4_min_samples_leaf=5
C20orf197,0.010249452458275693,3,RF_max_depth=4_min_samples_leaf=5
SMIM30,0.00010286932660270421,1,RF_max_depth=4_min_samples_leaf=10
INSIG2,0.0001292525720353634,1,RF_max_depth=4_min_samples_leaf=10
LACC1,0.0006541367243495217,1,RF_max_depth=4_min_samples_leaf=10
LIPC-AS1,0.0007968236195139382,1,RF_max_depth=4_min_samples_leaf=10
RPL12P35,0.0008354363742739175,1,RF_max_depth=4_min_samples_leaf=10
NUDT6,0.0010149916319525353,1,RF_max_depth=4_min_samples_leaf=10
PABPC1P4,0.0010491740661967234,1,RF_max_depth=4_min_samples_leaf=10
AL445305.1,0.00113542617923161,1,RF_max_depth=4_min_samples_leaf=10
RPL17P43,0.0012649145443519537,1,RF_max_depth=4_min_samples_leaf=10
APOBEC3C,0.0015910084049127042,1,RF_max_depth=4_min_samples_leaf=10
SDHAF4,0.0018084846615200898,1,RF_max_depth=4_min_samples_leaf=10
MIR181A2,0.0020338905317911792,1,RF_max_depth=4_min_samples_leaf=10
BX248409.1,0.0023807237574048636,1,RF_max_depth=4_min_samples_leaf=10
ARMC10P1,0.003521493724008932,1,RF_max_depth=4_min_samples_leaf=10
SNAPC1,0.0035839687774609427,1,RF_max_depth=4_min_samples_leaf=10
RTL8A,0.0036186528544431182,1,RF_max_depth=4_min_samples_leaf=10
AL590135.1,0.0037535535659967987,1,RF_max_depth=4_min_samples_leaf=10
TMEM14EP,0.0039457191976609044,1,RF_max_depth=4_min_samples_leaf=10
BBS1,0.004341319678965292,1,RF_max_depth=4_min_samples_leaf=10
MILR1,0.004478510684175455,1,RF_max_depth=4_min_samples_leaf=10
AC074276.1,0.004768925197314613,1,RF_max_depth=4_min_samples_leaf=10
RNF2,0.004797891423229959,1,RF_max_depth=4_min_samples_leaf=10
AC008560.1,0.00513833659701623,1,RF_max_depth=4_min_samples_leaf=10
AL139383.1,0.005185256464551958,1,RF_max_depth=4_min_samples_leaf=10
AC022034.3,0.005254584729106388,1,RF_max_depth=4_min_samples_leaf=10
SKA2P1,0.00543230453829942,1,RF_max_depth=4_min_samples_leaf=10
ARL5A,0.005552283360035498,1,RF_max_depth=4_min_samples_leaf=10
YBX3P1,0.005606013825193426,1,RF_max_depth=4_min_samples_leaf=10
ELOCP2,0.0056779822757251665,1,RF_max_depth=4_min_samples_leaf=10
AL162311.2,0.005850433157626164,1,RF_max_depth=4_min_samples_leaf=10
MRPL11,0.005874687898528172,1,RF_max_depth=4_min_samples_leaf=10
AC022905.1,0.006063720304561488,1,RF_max_depth=4_min_samples_leaf=10
HRAS,0.006370751382717891,1,RF_max_depth=4_min_samples_leaf=10
OPN3,0.006410069223270895,1,RF_max_depth=4_min_samples_leaf=10
KRT18P39,0.00645551098263274,1,RF_max_depth=4_min_samples_leaf=10
PHLDA3,0.006706626409753825,1,RF_max_depth=4_min_samples_leaf=10
RPSAP3,0.0067330078651886135,1,RF_max_depth=4_min_samples_leaf=10
PAICSP3,0.006861754686947961,1,RF_max_depth=4_min_samples_leaf=10
TMEM256,0.006926504144053384,1,RF_max_depth=4_min_samples_leaf=10
AC017083.3,0.0070152333097553855,1,RF_max_depth=4_min_samples_leaf=10
UGT1A3,0.007087458322247471,1,RF_max_depth=4_min_samples_leaf=10
HOMER3,0.0072396912471951996,1,RF_max_depth=4_min_samples_leaf=10
AL109840.1,0.007251084172864246,1,RF_max_depth=4_min_samples_leaf=10
EEF1A1P24,0.0073093433205124745,1,RF_max_depth=4_min_samples_leaf=10
AC022210.1,0.007397876830163463,1,RF_max_depth=4_min_samples_leaf=10
AC008429.2,0.007499497786966371,1,RF_max_depth=4_min_samples_leaf=10
AL512844.1,0.007513402306031762,1,RF_max_depth=4_min_samples_leaf=10
RBMS1P1,0.00766615615067527,1,RF_max_depth=4_min_samples_leaf=10
GTSF1,0.007707899998025114,1,RF_max_depth=4_min_samples_leaf=10
UBE2D3P1,0.007919783179455428,1,RF_max_depth=4_min_samples_leaf=10
UBE2V1P9,0.008221462244412983,1,RF_max_depth=4_min_samples_leaf=10
AC129507.1,0.008523535304055259,1,RF_max_depth=4_min_samples_leaf=10
RPS10P27,0.008531868305562698,1,RF_max_depth=4_min_samples_leaf=10
CLEC4D,0.008544735293615253,1,RF_max_depth=4_min_samples_leaf=10
AL513523.1,0.008607298871988307,1,RF_max_depth=4_min_samples_leaf=10
AC009088.4,0.00882612355197248,1,RF_max_depth=4_min_samples_leaf=10
ZNF90P1,0.008937860003170343,1,RF_max_depth=4_min_samples_leaf=10
AC010168.2,0.009071426444159827,1,RF_max_depth=4_min_samples_leaf=10
GPR171,0.009073638760414024,1,RF_max_depth=4_min_samples_leaf=10
AC004899.1,0.009137077713993429,1,RF_max_depth=4_min_samples_leaf=10
RPL10P14,0.009138889657813514,1,RF_max_depth=4_min_samples_leaf=10
LILRB1-AS1,0.009146897509948161,1,RF_max_depth=4_min_samples_leaf=10
AKR1C7P,0.009178592851247381,1,RF_max_depth=4_min_samples_leaf=10
PRRT2,0.009201467057062276,1,RF_max_depth=4_min_samples_leaf=10
PIGF,0.009309526180685892,1,RF_max_depth=4_min_samples_leaf=10
NPM1P40,0.009496736293310099,1,RF_max_depth=4_min_samples_leaf=10
IGHV3-65,0.009736091251037712,1,RF_max_depth=4_min_samples_leaf=10
MPZL1,0.009924129611929653,1,RF_max_depth=4_min_samples_leaf=10
AF131215.4,0.009989476828377208,1,RF_max_depth=4_min_samples_leaf=10
CYP3A51P,0.010034711325914328,1,RF_max_depth=4_min_samples_leaf=10
KRT18P26,0.010117082147218804,1,RF_max_depth=4_min_samples_leaf=10
AL139327.1,0.010268504184793406,1,RF_max_depth=4_min_samples_leaf=10
PHBP20,0.01034683310901623,1,RF_max_depth=4_min_samples_leaf=10
RPL7P37,0.010401887993774884,1,RF_max_depth=4_min_samples_leaf=10
AL512504.1,0.010403202186464235,1,RF_max_depth=4_min_samples_leaf=10
SS18L1,0.010516256141568236,1,RF_max_depth=4_min_samples_leaf=10
SLC35E4,0.010534825909914938,1,RF_max_depth=4_min_samples_leaf=10
SUMO2P8,0.01053836755694113,1,RF_max_depth=4_min_samples_leaf=10
DUSP8P5,0.010662340131669883,1,RF_max_depth=4_min_samples_leaf=10
DDX42,0.010698982146103096,1,RF_max_depth=4_min_samples_leaf=10
EPHB3,0.00020216008569312886,2,RF_max_depth=4_min_samples_leaf=10
HAPLN1,0.0002077859037268803,2,RF_max_depth=4_min_samples_leaf=10
ZIC2,0.0008655155576426821,2,RF_max_depth=4_min_samples_leaf=10
AC004899.1,0.0017786702326716961,2,RF_max_depth=4_min_samples_leaf=10
VAT1L,0.0019750740974676453,2,RF_max_depth=4_min_samples_leaf=10
PPEF1,0.002025033654887702,2,RF_max_depth=4_min_samples_leaf=10
OTX1,0.0021928610899828913,2,RF_max_depth=4_min_samples_leaf=10
LPAR3,0.002237652249739043,2,RF_max_depth=4_min_samples_leaf=10
NRG2,0.0025997267054093357,2,RF_max_depth=4_min_samples_leaf=10
WISP2,0.0027895199328870613,2,RF_max_depth=4_min_samples_leaf=10
OR8K3,0.00279505432625104,2,RF_max_depth=4_min_samples_leaf=10
SCRG1,0.002795878607043699,2,RF_max_depth=4_min_samples_leaf=10
TMEM163,0.0028227941673482928,2,RF_max_depth=4_min_samples_leaf=10
MYLK2,0.003451486598416251,2,RF_max_depth=4_min_samples_leaf=10
AC136759.1,0.003962506071195958,2,RF_max_depth=4_min_samples_leaf=10
NUDT6,0.004130812437188933,2,RF_max_depth=4_min_samples_leaf=10
IGKV6D-41,0.004176927297824215,2,RF_max_depth=4_min_samples_leaf=10
P2RY6,0.004237190783326331,2,RF_max_depth=4_min_samples_leaf=10
KLF8,0.00425370267226031,2,RF_max_depth=4_min_samples_leaf=10
ETV2,0.004599816778930414,2,RF_max_depth=4_min_samples_leaf=10
TMEM151A,0.004634112904720425,2,RF_max_depth=4_min_samples_leaf=10
TMEM178A,0.004677403900430032,2,RF_max_depth=4_min_samples_leaf=10
RIMKLA,0.0047477368986609545,2,RF_max_depth=4_min_samples_leaf=10
PNMA8B,0.004775286637606459,2,RF_max_depth=4_min_samples_leaf=10
SPANXD,0.004807298468310682,2,RF_max_depth=4_min_samples_leaf=10
ZNF280B,0.005075979522394798,2,RF_max_depth=4_min_samples_leaf=10
CYP19A1,0.005367346629079431,2,RF_max_depth=4_min_samples_leaf=10
COL18A1-AS1,0.005414917640201931,2,RF_max_depth=4_min_samples_leaf=10
C1orf109,0.005455381068478397,2,RF_max_depth=4_min_samples_leaf=10
WBP2NL,0.005521271397640486,2,RF_max_depth=4_min_samples_leaf=10
SNAPC1,0.005565864427339267,2,RF_max_depth=4_min_samples_leaf=10
STOML1,0.005739318751235923,2,RF_max_depth=4_min_samples_leaf=10
KCNS1,0.005791790529215793,2,RF_max_depth=4_min_samples_leaf=10
CICP24,0.005979647781128262,2,RF_max_depth=4_min_samples_leaf=10
C8orf86,0.005980726093360388,2,RF_max_depth=4_min_samples_leaf=10
LINC01568,0.006011533544035087,2,RF_max_depth=4_min_samples_leaf=10
EIF6,0.006064796287896167,2,RF_max_depth=4_min_samples_leaf=10
OR5AU1,0.006133940570571551,2,RF_max_depth=4_min_samples_leaf=10
